UserIndex,UserID,CreatedAt,UserName,ScreenName,FollowersCount,FriendsCount,Followers,Friends
936358229335871488,936358229335871488,2019-08-14 18:32:59,Obedient Worker,ObedientWorker4,162,9,[],[]
936571211856928768,936571211856928768,2019-08-14 19:29:42,Jim Bob,JimBob87966760,938,978,[],[]
936859705003204609,936859705003204609,2019-08-14 18:12:26,Kryptsu,kryptsu,297,636,[],[]
936975459941838848,936975459941838848,2019-08-14 18:22:09,Vandayyt,vandayyt,2188,4982,[],[]
936985052822503426,936985052822503426,2019-08-14 18:51:17,Florence MAGA,ephipnanies,531,1269,[],[]
938160652417298432,938160652417298432,2019-08-14 19:18:56,Redpill Normies,truthseeqr,396,156,[],[]
938225311287824385,938225311287824385,2019-08-14 20:00:48,Terri Grohal,terri_grohal,73,33,[],[]
939141124823879681,939141124823879681,2019-08-14 18:12:15,Yujin,Yujinesque,2803,4995,[],[]
939335814198235137,939335814198235137,2019-08-14 19:31:17,Gisella,freeandoriginal,496,583,[],[]
940254397279363072,940254397279363072,2019-08-14 19:15:48,Renee Nationalist,bloom14_bloom,1176,1369,[],[]
940260029277519877,940260029277519877,2019-08-14 19:58:19,Ripsrips,MexLuvTrump,82,50,[],[]
940312717998641152,940312717998641152,2019-08-14 18:48:48,SM,nononanon,1753,2427,[],[]
940677317616996352,940677317616996352,2019-08-14 19:47:41,Gail,GailGigiNer,444,614,[],[]
941471932872101888,941471932872101888,2019-08-14 18:32:36,Bob,BobTheArcher50,656,756,[],[]
941762826057670656,941762826057670656,2019-08-14 18:52:34,Randy Fowler,RandyFo32510784,508,869,[],[]
941800439326134272,941800439326134272,2019-08-14 20:11:40,bradford,iambradford85,204,1266,[],[]
942218795208380416,942218795208380416,2019-08-14 20:08:30,Shayelynn Dickenson,ShayelynnDicke2,239,333,[],[]
942660351702601728,942660351702601728,2019-08-14 19:18:51,Sandra Lee Koenig,SandraLeeKoeni2,1003,259,[],[]
942907137646387200,942907137646387200,2019-08-14 17:50:28,Danielle,peach9169,253,292,[],[]
944309817455403008,944309817455403008,2019-08-14 19:10:45,Airdancer,whatairver,161,288,[],[]
945313624469442566,945313624469442566,2019-08-14 18:11:41,Auswanderer ❌,StRdmnn,1397,3896,[],[]
945414257604222976,945414257604222976,2019-08-14 20:12:18,Lorraine Palmer,Nelliellama,3184,3866,[],[]
945663555940114438,945663555940114438,2019-08-14 18:34:50,Mary Ann Dickson,MaryAnn74885718,86,332,[],[]
945726664377499651,945726664377499651,2019-08-14 19:17:59,Daniel Ruiz,danielfruiz_75,12,134,[],[]
945795253386268672,945795253386268672,2019-08-14 19:35:04,Bearded Bible Thumper,BBTSaulStaples,351,527,[],[]
946053982367240193,946053982367240193,2019-08-14 18:47:41,Sandra,smjacobs13,1522,1555,[],[]
946067486801301504,946067486801301504,2019-08-14 18:58:36,Roland Moritz (/\),roland_moritz,480,458,[],[]
947495067006013440,947495067006013440,2019-08-14 17:58:57,Deplorable In #Commiefornia 🎶 Silent No More,Valbrow30162214,1329,2235,[],[]
947645043535433728,947645043535433728,2019-08-14 18:30:57,🇺🇸9TH 11Bravo ⚔ROOSTER⚔ TF117🇺🇸 ⭐⭐⭐Trump 2020,eyeswideshut40,5579,6048,[],[]
947958451480690688,947958451480690688,2019-08-14 19:12:31,老外,Laowai250,119,154,[],[]
948265826766999554,948265826766999554,2019-08-14 18:38:12,Nebenstelle,Nebenstelle,30,184,[],[]
948619986825818112,948619986825818112,2019-08-14 18:23:00,Old Man Summer,OldManSummer1,310,10,[],[]
948950259065114625,948950259065114625,2019-08-14 20:00:52,AE,jaed_ani,788,779,[],[]
948957992535412736,948957992535412736,2019-08-14 19:56:56,#ReleaseItAll #ExposeItAll,realJeremyRoney,126,158,[],[]
949366720388567040,949366720388567040,2019-08-14 18:16:09,Vyach. Sattler✝️,Vyacheslav777_,802,859,[],[]
949648161940918272,949648161940918272,2019-08-14 18:23:55,Tom A,TomA40404040,248,496,[],[]
950031702222663680,950031702222663680,2019-08-14 20:05:05,SMALLS,johnlahm5,12028,12037,[],[]
950217545809842177,950217545809842177,2019-08-14 18:28:16,Jesus Gave Us Hemp!,grassplantoil24,144,287,[],[]
950315931338620929,950315931338620929,2019-08-14 19:30:13,Dawn Vierra,DawnVierra3,315,157,[],[]
950476405870964736,950476405870964736,2019-08-14 18:49:01,Jim Bean,Sherman62205445,28,27,[],[]
950665495363096576,950665495363096576,2019-08-14 19:01:16,Savii Digital,SaviiDigital,7885,8698,[],[]
950775442046439424,950775442046439424,2019-08-14 20:02:18,#EnjoyTheShow,RedPillWatcher,305,547,[],[]
951078925056307200,951078925056307200,2019-08-14 20:20:36,🇺🇸🛡️ Leo,Leo45__,9030,7799,[],[]
951325944379195392,951325944379195392,2019-08-14 17:50:45,AJAnon,alan6195,233,271,[],[]
951466278585282560,951466278585282560,2019-08-14 19:48:45,MakeAgricultureGreatAgain,RealWoodyVanErk,6730,6844,[],[]
951539883952230405,951539883952230405,2019-08-14 18:46:27,Sherry Smart,SherrySmart9,265,359,[],[]
951553532037013505,951553532037013505,2019-08-14 19:47:44,ahmadnoormuhammad,ahmadnoormuham3,544,9519,[],[]
951935278016581632,951935278016581632,2019-08-14 18:29:47,SolarCoinNews,SolarCoinNews,1097,5003,[],[]
952588737791262720,952588737791262720,2019-08-14 19:59:50,Cricket2⭐️⭐️⭐️ 🇺🇸🇺🇸🇺🇸Q #1 🌪🐇🐾🌈🌫☄️,Cricket02385224,3483,4353,[],[]
952611871705645056,952611871705645056,2019-08-14 18:08:24,EpiphanyGal,EG01206893,3924,4243,[],[]
952662019320242176,952662019320242176,2019-08-14 20:18:05,Notonmywatch,TolmanTolliver,1463,2028,[],[]
952668866366394369,952668866366394369,2019-08-14 18:58:58,Bobbi Kirk,BobbiKi88765183,2279,132,[],[]
952734653722611714,952734653722611714,2019-08-14 18:22:43,Stormtrooper,stormwatcher71,209,337,[],[]
952786972237496320,952786972237496320,2019-08-14 20:12:05,Judy Brock TX ✝️🇺🇸⚖️⭐️,judyjustice2100,14762,14084,[],[]
953249799901466625,953249799901466625,2019-08-14 19:24:28,Barbara⭐️⭐️⭐️,BarbFromCamelot,3637,4078,[],[]
953438637126905856,953438637126905856,2019-08-14 18:36:33,Settle Petal,peta_russell,2696,3228,[],[]
953742901523214336,953742901523214336,2019-08-14 18:23:53,Elvis,AicoElvisMD,1663,1774,[],[]
953815713491304448,953815713491304448,2019-08-14 18:10:09,RepublicBob,Republic_Bob,564,11,[],[]
953832519014629376,953832519014629376,2019-08-14 19:16:39,MAGAnificenTruly,MAGAnificently,1804,1806,[],[]
953866675199229953,953866675199229953,2019-08-14 18:50:37,Smirking GITMO Travel Coordinator - AlaskaJo,AlaskaJo2,723,771,[],[]
954380313299439621,954380313299439621,2019-08-14 18:25:06,@nancyredmondhuff,nancyredmondhu1,1809,1006,[],[]
954417622849933312,954417622849933312,2019-08-14 19:46:11,Chris,christi11964848,3931,3953,[],[]
954431439059202053,954431439059202053,2019-08-14 19:23:10,RighteousRobert,MadRob7185,7677,7892,[],[]
954480042117156865,954480042117156865,2019-08-14 19:05:07,buzzysmama,buzzysmama,263,137,[],[]
954803141379330054,954803141379330054,2019-08-14 18:07:45,Sandy Plonsky,SandyPlonsky,80,120,[],[]
955878400572477441,955878400572477441,2019-08-14 18:47:03,Bill Munny 🇳🇴🇩🇪🇺🇸,willjmunny,346,455,[],[]
955940127817195520,955940127817195520,2019-08-14 19:33:15,Vickie4TRUMP🇺🇸I Am the NRA🇺🇸⭐⭐⭐🇮🇱,VickieFindley2,20974,23068,[],[]
956305866961104896,956305866961104896,2019-08-14 18:29:08,donald arsenault,donaldarsenau14,261,318,[],[]
956337388762161152,956337388762161152,2019-08-14 19:45:44,Prince Froguar,Jonathanbstan,312,244,[],[]
956339467085692929,956339467085692929,2019-08-14 19:01:40,The conservative,3Conservative,4400,4836,[],[]
956580518312759296,956580518312759296,2019-08-14 20:12:39,Ron,Ron59318688,85,206,[],[]
956601736281706496,956601736281706496,2019-08-14 18:51:19,❌Patriots❌Rise❌Resolve,Nicholas4061,996,1228,[],[]
956664867615801345,956664867615801345,2019-08-14 19:02:14,Cynthia Ann Schneider,CynthiaPSchneid,157,79,[],[]
956923012518948864,956923012518948864,2019-08-14 19:05:10,CRABBYINCOLORADO,CRABBYINCOLORA1,421,575,[],[]
957457157120696325,957457157120696325,2019-08-14 18:55:46,Jayday,JayDay75,71,420,[],[]
957633158723219457,957633158723219457,2019-08-14 19:32:10,DesertRat,JayPock71,68,84,[],[]
958014603098836993,958014603098836993,2019-08-14 19:12:07,ClauRivera,m4nd3lbr0t,59,175,[],[]
958066138973376514,958066138973376514,2019-08-14 19:28:58,Karen,Karen87926480,3685,3379,[],[]
958150352574042112,958150352574042112,2019-08-14 19:50:31,Christine Lee,RN4Truth,224,214,[],[]
958400621886939136,958400621886939136,2019-08-14 20:27:14,Rowdy Yates,RowdyYates001,257,590,[],[]
958519356786335744,958519356786335744,2019-08-14 18:34:54,patriotpromise,patriotpromise2,1228,502,[],[]
958923494565310470,958923494565310470,2019-08-14 17:47:22,Georg T Gran,gran_georg,1037,1718,[],[]
960342487377334272,960342487377334272,2019-08-14 18:29:28,kristie,mneel432,66,10,[],[]
961018386506399744,961018386506399744,2019-08-14 19:02:01,Joseph Torba,joseph_torba,28317,31061,[],[]
961632139983839233,961632139983839233,2019-08-14 19:31:21,BCCRYPTO.ORG,ADMINBCCRYPTOO1,46,200,[],[]
961685140962529285,961685140962529285,2019-08-14 20:17:22,FemPatriot1776_Agent_355,FemPatriot1776,4345,4453,[],[]
961786881225588736,961786881225588736,2019-08-14 17:46:01,Haji,Haji4USA,3209,3265,[],[]
962305471783739392,962305471783739392,2019-08-14 19:45:07,Matt Christie,MattsMechanical,848,1957,[],[]
962375739608838144,962375739608838144,2019-08-14 20:03:31,bob pietrantonio,bobpie28,1,7,[],[]
962683172961079299,962683172961079299,2019-08-14 19:50:14,WARWOMAN❌,Kaboone13,539,1053,[],[]
963190721468448768,963190721468448768,2019-08-14 18:06:50,KEN HOFFMAN,Kensh65,6,33,[],[]
963193976684769280,963193976684769280,2019-08-14 18:25:41,Marcia Miller❌DUMPTHEU.N.#stopChristianophobia,MarciaM05972460,2734,3340,[],[]
963195927329517568,963195927329517568,2019-08-14 19:20:19,miss mary b,Missmaryb2uB,540,323,[],[]
963402229158948864,963402229158948864,2019-08-14 19:20:46,GrandRiverContrarian,GContrarian,809,666,[],[]
963802751519154178,963802751519154178,2019-08-14 18:28:50,AI Business Directory,AIBizDir,1110,366,[],[]
963879136384106496,963879136384106496,2019-08-14 19:10:10,GuildOne,Guild_One_Inc,630,473,[],[]
963958645271736320,963958645271736320,2019-08-14 19:59:49,Hidden Soldier,HiddenSoldier1,184,175,[],[]
964320733408186368,964320733408186368,2019-08-14 18:55:57,Iron Man,SaffronStArk,9,109,[],[]
964544702975418369,964544702975418369,2019-08-14 20:14:25,BroadPerspectiveResearch,BPR_HODL,1396,3373,[],[]
964652151967371264,964652151967371264,2019-08-14 18:28:37,TJ,twisterodriquez,139,309,[],[]
965787838947184640,965787838947184640,2019-08-14 17:59:21,TJ SWANN (The SWANN),THESWANN1,114,1439,[],[]
966290418655727616,966290418655727616,2019-08-14 18:08:24,❌ Jim Freedom❌,JimFreedom2,22644,23964,[],[]
966546952388206593,966546952388206593,2019-08-14 18:26:12,bluedaisy111,bluedaisy111,47,69,[],[]
967555833038102528,967555833038102528,2019-08-14 17:46:16,Alfred buck,Alfredbuck11,50,55,[],[]
967872389274112006,967872389274112006,2019-08-14 18:35:09,Kricket Dalais,ladyoutlander72,11098,11393,[],[]
967897025009262592,967897025009262592,2019-08-14 19:19:17,K. Daschofsky ❌,LilStormRogue,681,1246,[],[]
967922840501702656,967922840501702656,2019-08-14 20:08:26,Noobivore,Noobivore1,230,91,[],[]
967941836802330624,967941836802330624,2019-08-14 19:11:25,TRUTH WSYF,travelingpants4,350,401,[],[]
968528876229021696,968528876229021696,2019-08-14 18:23:55,Deb Heiliger,deb_rulez,141,251,[],[]
968656737711489025,968656737711489025,2019-08-14 19:26:34,MAD,Marioaguerrebe2,8,87,[],[]
968942893259001857,968942893259001857,2019-08-14 19:50:51,Steve,Steve73058868,339,20,[],[]
969009823814647808,969009823814647808,2019-08-14 18:12:53,JKK,MNFAITH2020,215,425,[],[]
969012735693508608,969012735693508608,2019-08-14 17:48:16,jimmie e. campbell,trt0597jimmie,27,44,[],[]
969234723619966977,969234723619966977,2019-08-14 20:05:28,UChicagoCS,UChicagoCS,496,106,[],[]
969383803000184832,969383803000184832,2019-08-14 18:35:25,Deplorably Adorable Super Elite {⭐️} ⭐️⭐️⭐️,1SweetTexan,13907,14266,[],[]
969549562020065280,969549562020065280,2019-08-14 17:52:06,CommonSenseThinking,ppl_who_think,2320,4097,[],[]
969606994310115328,969606994310115328,2019-08-14 19:04:40,Ricardo Luiz Costa,RicardoLuizCos3,26,310,[],[]
970671241685323776,970671241685323776,2019-08-14 18:56:48,🐉,di0010110r,113,501,[],[]
970884857126506496,970884857126506496,2019-08-14 17:47:52,B Wood,BeastOfWood,3441,873,[],[]
971030243602567174,971030243602567174,2019-08-14 20:13:06,Deplorable D,ALeacock59,2979,3276,[],[]
971118224745074689,971118224745074689,2019-08-14 18:13:01,IMPACT AI Conference,Impact_AIConf,399,402,[],[]
971559103184162817,971559103184162817,2019-08-14 18:48:42,Stark Raving Mad 🚁,StarkRav1ngMad,1081,1068,[],[]
971859580757118976,971859580757118976,2019-08-14 19:59:38,William Robert Liggett Jr.,WilliamRobertL8,200,56,[],[]
972200150469873666,972200150469873666,2019-08-14 18:26:03,LizzyPoleshift,wait4nibiru,137,68,[],[]
972509646551470082,972509646551470082,2019-08-14 17:57:11,Mikołaj Jędrzejczyk,Szwag1erEU,0,10,[],[]
972637334775582720,972637334775582720,2019-08-14 18:32:55,duppy☔️tech,DuppyTech,942,1142,[],[]
972963835597398016,972963835597398016,2019-08-14 18:24:15,Stephanie Rogers,Stephan82133430,119,335,[],[]
973063967659638784,973063967659638784,2019-08-14 19:07:39,Bonita Cleantis,BonitaCleantis,108,300,[],[]
973352094152437761,973352094152437761,2019-08-14 19:17:46,Cat herine,greenbeetleCBD,126,101,[],[]
973378565797498881,973378565797498881,2019-08-14 18:29:32,Nathan Montgomery,NateMont88,133,750,[],[]
973995284538822656,973995284538822656,2019-08-14 19:21:54,Michael Horan 🇺🇸,mhoran1158,3744,4871,[],[]
974006965855838209,974006965855838209,2019-08-14 20:01:29,Boutitbobby,roboticshoe72,110,243,[],[]
974140264041230337,974140264041230337,2019-08-14 19:45:15,Plastic Model Kit Gundam Bael,Hayakun0001,92,557,[],[]
974778569204232192,974778569204232192,2019-08-14 18:20:07,StormWatchGirl❣️✝️🌪️,StormWatchGirl,7174,7775,[],[]
975403302132133888,975403302132133888,2019-08-14 19:51:43,RT,rt300086024824,60,14,[],[]
975535190620618752,975535190620618752,2019-08-14 18:50:04,Joetta Winter DeGruchy,WinterDegruchy,26,132,[],[]
975570182142857216,975570182142857216,2019-08-14 20:05:46,Zero,RICHARD40800494,3657,3761,[],[]
976897212956495872,976897212956495872,2019-08-14 18:56:02,#FreeTommy #Qanon #Q #Brexit #MAGA #SpyGate,_ADB1979,310,177,[],[]
977215160640331776,977215160640331776,2019-08-14 18:23:13,Sunnyblueskies☀️🌸🦋🇺🇸,sunnydazical,7393,7948,[],[]
977479460160237568,977479460160237568,2019-08-14 17:46:36,Leonidas,Leonidas57535,858,1490,[],[]
977670601639890946,977670601639890946,2019-08-14 17:45:05,mommamj,mommamel55,130,272,[],[]
978234443713392641,978234443713392641,2019-08-14 18:27:01,Casey McLaren,CayMclaren,180,347,[],[]
978703602989625345,978703602989625345,2019-08-14 19:45:50,Steve Reinbold,ReinboldSteve,61,70,[],[]
978706359523868673,978706359523868673,2019-08-14 19:13:36,Connie Branham,ConnieBranham2,62,68,[],[]
978735875612987392,978735875612987392,2019-08-14 19:06:14,THERESA,theresa71515649,1072,1238,[],[]
979332576073658369,979332576073658369,2019-08-14 19:59:23,GoDataAnalytics,GoDataAnalytic,198,1351,[],[]
979720866274529281,979720866274529281,2019-08-14 18:50:48,Andrea Lucky,Aluckymyrmex,611,69,[],[]
980131964614316033,980131964614316033,2019-08-14 18:06:32,mikey met,Zeppmike,1395,1446,[],[]
980489126066753536,980489126066753536,2019-08-14 18:24:32,Judy Evans,politicalnanny,187,173,[],[]
980820064764088327,980820064764088327,2019-08-14 20:16:13,fi,thatlilfkr,116,157,[],[]
980891261530865664,980891261530865664,2019-08-14 17:51:08,Jimmy,BigBossWorm74,116,34,[],[]
981736230282055680,981736230282055680,2019-08-14 18:57:44,Jeffrey Kutyba,KutybaJeffrey,996,1426,[],[]
982296667629043714,982296667629043714,2019-08-14 20:07:31,xenia-tom ⭐⭐⭐,xenia_tom,751,151,[],[]
982368123478315009,982368123478315009,2019-08-14 19:08:19,richmosk,richmosk2,76,112,[],[]
982418732868747264,982418732868747264,2019-08-14 18:52:29,GumSwap ifudntlikemymoralzihaveothers,GumSwap,53,657,[],[]
982470935130157057,982470935130157057,2019-08-14 19:23:06,First Mode,FirstModeHQ,187,15,[],[]
983041847076507648,983041847076507648,2019-08-14 19:29:13,DD,DD38601788,239,560,[],[]
983074246950731776,983074246950731776,2019-08-14 17:44:38,Justa Guy,pAtriotZunite,104,213,[],[]
983163973624311808,983163973624311808,2019-08-14 17:51:52,Killusion,Killusion1,131,446,[],[]
985336415050522624,985336415050522624,2019-08-14 19:03:12,Clima en la #USBve,USBclima,401,324,[],[]
985425300292022273,985425300292022273,2019-08-14 19:00:28,akasatanahama.com,fullNam35087976,511,806,[],[]
985675997596012545,985675997596012545,2019-08-14 18:10:42,Buffalo Dave,DavidJo73577137,954,1145,[],[]
986053863210823680,986053863210823680,2019-08-14 17:44:24,p,patriciasunvale,237,1199,[],[]
987072642988498944,987072642988498944,2019-08-14 17:48:42,DonnaK-B-C,DonnaKC6,308,81,[],[]
987805436073082884,987805436073082884,2019-08-14 18:35:05,Lilly,Lilylou23808782,442,814,[],[]
987895158753714177,987895158753714177,2019-08-14 19:16:48,Kennedy Manuguerra,Kennedymanugue2,444,1705,[],[]
988387076700823552,988387076700823552,2019-08-14 18:07:16,tous les etres humains naissent et demeurent libre,gandhi6363,34,31,[],[]
988859329288855552,988859329288855552,2019-08-14 17:44:50,❌Wiredwog ⭐️⭐️⭐️,wiredwog,4229,4999,[],[]
989352519565561856,989352519565561856,2019-08-14 18:38:52,Mechanix,davM1A1,310,417,[],[]
989694903079919616,989694903079919616,2019-08-14 19:15:31,Lori Thompson,LoriTho57705592,332,498,[],[]
989713784359944193,989713784359944193,2019-08-14 18:03:45,Veronica Anaya,Veronic67335658,481,1210,[],[]
989796377810087938,989796377810087938,2019-08-14 19:01:06,Memozing E-learning Network,MemoZing,788,977,[],[]
990009732135088129,990009732135088129,2019-08-14 17:51:10,Sandy@kikimunchkin,Sandykikimunch2,280,2060,[],[]
990294739894317058,990294739894317058,2019-08-14 18:26:19,WokeAF,DanielMaresca1,16,73,[],[]
991427001553641474,991427001553641474,2019-08-14 18:57:07,Brenda K Crooks,brenda_crooks,81,141,[],[]
991710945847271435,991710945847271435,2019-08-14 18:57:38,ThePerspicace,ThePerspicace,304,882,[],[]
992838136098185216,992838136098185216,2019-08-14 18:26:45,Marc Le Franc,Marc63_LeFranc,1774,1006,[],[]
993428354689912834,993428354689912834,2019-08-14 18:52:09,NancyDAmerican⭐️⭐️⭐️🇺🇸😊,nancyduvall14,1724,1631,[],[]
993476497447976960,993476497447976960,2019-08-14 19:06:56,Whaley Lawson,LawsonWhaley,25,40,[],[]
994119964524195840,994119964524195840,2019-08-14 19:57:05,VK2,2222vj,614,538,[],[]
994424980304637952,994424980304637952,2019-08-14 20:14:31,Andrewlin_RNA Biology,AndrewlinB,97,324,[],[]
994494661346627585,994494661346627585,2019-08-14 19:00:21,Zindi,ZindiAfrica,2533,5002,[],[]
994634406584184833,994634406584184833,2019-08-14 18:48:26,elcapitancarol,elcapitancarol,680,231,[],[]
994644379062145029,994644379062145029,2019-08-14 18:47:12,Kathleen Rabagliati,KathleenRabagl3,318,725,[],[]
994677237092831232,994677237092831232,2019-08-14 18:07:37,🇺🇸 TOGETHER ONE 🇺🇸,WendyByTheSea2,21163,22379,[],[]
995833592671490050,995833592671490050,2019-08-14 19:16:04,darius volket,DariusVolket,15831,15521,[],[]
996156204454998017,996156204454998017,2019-08-14 19:10:14,Deb Olga Busava,debernst16,2638,2885,[],[]
997180985992196096,997180985992196096,2019-08-14 18:28:50,PTOwnley,POwnley,481,782,[],[]
997503485707943937,997503485707943937,2019-08-14 20:06:29,Sol 🎬,Solmemes1,73535,30881,[],[]
997678539523678209,997678539523678209,2019-08-14 17:49:16,Thomas Coutts,AndrewD88355412,206,7,[],[]
997845443190157312,997845443190157312,2019-08-14 17:48:45,Angela Rose,AngelaR65696516,323,995,[],[]
998036661802975233,998036661802975233,2019-08-14 19:59:00,openGravity,open_gravity,5,27,[],[]
998771633551790080,998771633551790080,2019-08-14 17:57:30,Farai Dangz,faraidangz,7,32,[],[]
998893396314984448,998893396314984448,2019-08-14 18:10:18,The Edge{HolidayModeActivated},Schdummbe,1163,888,[],[]
998941009965998081,998941009965998081,2019-08-14 18:31:57,Margie,margiegardener,1302,1601,[],[]
999863702496169985,999863702496169985,2019-08-14 17:55:51,RaislerGaming,RaislerGaming,258,246,[],[]
1000447092995719168,1000447092995719168,2019-08-14 18:55:26,Christian😇Patriot🇺🇸,Christi32288412,3805,3633,[],[]
1001675887421591557,1001675887421591557,2019-08-14 19:01:13,ElleKayBee,elle67206285,32,161,[],[]
1002273479125864454,1002273479125864454,2019-08-14 19:49:25,bob k,bobk37443776,32,201,[],[]
1002612996005400576,1002612996005400576,2019-08-14 18:22:53,Gerie,Gerie43586830,3031,4603,[],[]
1003069135553744896,1003069135553744896,2019-08-14 18:33:08,nanalinda ❌,dwlindar13,4166,4762,[],[]
1003431638305509377,1003431638305509377,2019-08-14 18:20:22,Conrad,Conrad62181449,26,47,[],[]
1003723441986342912,1003723441986342912,2019-08-14 17:48:50,U.S. Department of Walls and Barriers,PillLlc,13032,14058,[],[]
1004395872443125762,1004395872443125762,2019-08-14 18:07:53,Tea Maker,TeaMaker14,167,221,[],[]
1005168921530511360,1005168921530511360,2019-08-14 18:29:45,AtlasCat,AtlasCat1,78,215,[],[]
1005583452173987841,1005583452173987841,2019-08-14 18:28:59,American Patriot 1776,FreeSpeechIW,1579,355,[],[]
1005676765296185349,1005676765296185349,2019-08-14 20:11:37,Lou Lou Lou,LouLouL47078945,279,387,[],[]
1005764056186277888,1005764056186277888,2019-08-14 19:31:08,DocPopeye,popeye_doc,258,97,[],[]
1006490087985696773,1006490087985696773,2019-08-14 19:50:53,Os Keyes,farbandish,8967,1579,[],[]
1006677059765264390,1006677059765264390,2019-08-14 19:10:02,G2,PrG2m,1502,4996,[],[]
1007043184256540675,1007043184256540675,2019-08-14 18:48:19,MiltonFriedmanSaysWhat,RTrimblett,263,1306,[],[]
1007274476860596229,1007274476860596229,2019-08-14 19:50:14,Tamara Leigh LLC⭐️⭐️⭐️,TamaraLeigh_llc,20008,21992,[],[]
1007439666117783552,1007439666117783552,2019-08-14 19:04:14,WeThePeopleSoundoff,IrredeemableDe1,706,847,[],[]
1008377151626752001,1008377151626752001,2019-08-14 18:26:53,PaulRevereRevisited,PaulRevisited,494,890,[],[]
1008472802230505473,1008472802230505473,2019-08-14 19:49:20,Mary Broxson⭐️⭐️⭐️,broxson_mary,931,1027,[],[]
1009028534227079168,1009028534227079168,2019-08-14 18:49:10,🇺🇸 𝔻𝕖𝕡𝕝𝕠𝕣𝕒𝕓𝕝𝕖 𝔸𝕟𝕠𝕟 🇺🇸,snekherder,1275,1354,[],[]
1009137023242760192,1009137023242760192,2019-08-14 19:10:23,Gamera,Gamera71794734,192,451,[],[]
1009375308003401733,1009375308003401733,2019-08-14 17:54:34,Smombie Gate,SmombieGate,373,273,[],[]
1009824151052345344,1009824151052345344,2019-08-14 18:25:58,Ellis Wyatt,EllisWyatt9,238,353,[],[]
1009832042568138753,1009832042568138753,2019-08-14 18:24:44,Midwestgal,Chris4patriots,1746,3031,[],[]
1010176770220412930,1010176770220412930,2019-08-14 19:04:17,Kimberly,KimberlyMcLach1,1839,1395,[],[]
1010238278904238080,1010238278904238080,2019-08-14 19:28:41,Domino02,Domino023,3144,3356,[],[]
1010258451560386560,1010258451560386560,2019-08-14 19:23:17,DDS300,DDS3002,184,36,[],[]
1010588637954822144,1010588637954822144,2019-08-14 18:52:50,Keith0720,Keith07201,4465,4977,[],[]
1011278986750590977,1011278986750590977,2019-08-14 19:06:41,Sassy Patriot Cari,CariSassy,2357,2372,[],[]
1011302175648215040,1011302175648215040,2019-08-14 18:59:38,J Majors,JMajors14,1000,1774,[],[]
1011363365963354112,1011363365963354112,2019-08-14 19:46:20,🌷Rose,jAMLbq6D0G1by0Q,62,50,[],[]
1011716793524740097,1011716793524740097,2019-08-14 18:21:03,KP,kp29_11,614,1015,[],[]
1014219308518391808,1014219308518391808,2019-08-14 18:28:16,Boyd Crowder,BoydCrowder15,58,111,[],[]
1014881814727536641,1014881814727536641,2019-08-14 20:13:07,AI Decisions,AiDecisions,707,1054,[],[]
1015075067770949632,1015075067770949632,2019-08-14 18:48:21,Nrdwatson,nrdwatson,7,63,[],[]
1015623613515485186,1015623613515485186,2019-08-14 19:45:22,realFrankieElan,realFrankieElan,620,272,[],[]
1016323972026290176,1016323972026290176,2019-08-14 19:00:29,TexaJob,texajobdotcom,215,406,[],[]
1017181886190321665,1017181886190321665,2019-08-14 17:49:51,JasonandTracy Griffin,JasonandtracyG,5093,5429,[],[]
1017436084005953537,1017436084005953537,2019-08-14 18:07:53,tireninja,tireninja1,13374,13686,[],[]
1017565729716088834,1017565729716088834,2019-08-14 18:24:55,Vfigi5,Vfigi1,1387,2194,[],[]
1017781537797001216,1017781537797001216,2019-08-14 20:16:40,Extremely Stable Coder/Journalist,TheTeac68823274,63,151,[],[]
1017912052793397249,1017912052793397249,2019-08-14 20:11:31,Jersey Deplorable,JeffHar00978862,570,1183,[],[]
1017912369375309824,1017912369375309824,2019-08-14 19:26:00,extremelioness,xtremelioness,279,393,[],[]
1018255779978149888,1018255779978149888,2019-08-14 20:00:48,C McC ⭐️⭐️⭐️🇺🇸✝️⚾️❤️,cmccbyfaith,19890,20910,[],[]
1018357981090668544,1018357981090668544,2019-08-14 19:30:26,wesss,underlvl_ed,57,410,[],[]
1018729189090971649,1018729189090971649,2019-08-14 18:32:53,carlie marlow goddard,MarlowCarlie,670,944,[],[]
1019258685149863937,1019258685149863937,2019-08-14 18:49:44,Fibonacci 3 9 6,srichardwest1,3732,4589,[],[]
1019295581485916160,1019295581485916160,2019-08-14 18:27:36,URat-Basturd,UBasturd,580,716,[],[]
1019484857091514369,1019484857091514369,2019-08-14 18:54:50,T is for Treason⭐️⭐️⭐️,suzannekristin,1464,1216,[],[]
1020010163489689601,1020010163489689601,2019-08-14 20:14:06,🌞 MD Libertarian 🌞,FStag45,531,740,[],[]
1020417851470073857,1020417851470073857,2019-08-14 19:32:54,Catmom5,Catmom51,128,359,[],[]
1020527425208365056,1020527425208365056,2019-08-14 18:53:38,expatassassin,expatassassin,3553,3749,[],[]
1020785440893415424,1020785440893415424,2019-08-14 18:09:57,Gene,GeneZurawski1,403,458,[],[]
1020805150158573570,1020805150158573570,2019-08-14 18:27:52,TexasTrumpGirl⭐️⭐️⭐️,Tammi08782307,4292,4998,[],[]
1021076767660945408,1021076767660945408,2019-08-14 18:52:27,KOKI,Koki22898332,8,137,[],[]
